221843,43744,22598,2730,10371,2812,2271,679,30,10,0
1464540,114648,64786,24253,23118,32700,8747,5160,37,11,0
261462,45450,21823,2802,9849,4075,2697,1493,53,20,0
631779,52281,6144,3136,8985,4129,1038,363,54,37,0
100931,8116,2603,1850,1194,2049,486,200,53,56,0
118513,21434,2958,1813,975,726,610,245,44,35,0
135071,53839,5748,4121,2605,2172,772,824,35,27,0
46633,4652,10673,16361,2126,5004,863,1074,63,38,0
1363741,110802,68349,18929,24165,12613,18876,3387,66,26,0
1899488,647198,194456,74929,50745,25190,6075,5386,70,26,0
3047775,5107,3368,4578,3776,1603,399,309,70,26,26
151862,5898,1442,1687,938,566,447,242,81,34,0
1634454,34255,10586,30487,10651,6585,2511,1416,70,26,0
1873044,32216,1352,4421,3208,1311,486,275,70,26,26
41302,4581,5347,1816,2624,784,569,223,77,26,0
29862,10865,3506,1301,3586,5307,1229,847,70,56,0
11226,3847,2389,2248,2635,1474,932,757,75,66,0
49259,14471,12874,3382,3400,2189,1357,266,75,64,0
206331,138858,41888,16862,38660,6925,1018,2037,75,64,25
1676103,14909,8625,4857,719,2889,330,212,75,64,25
574716,246931,107175,60227,49026,12458,12231,12143,69,56,0
42082,8955,2616,529,1302,714,78,72,70,37,0
64684,109403,16398,14091,16529,8259,2252,2843,61,24,0
34666,69311,12025,8204,32446,8736,3788,2624,47,29,0
595767,22587,9080,4461,4483,2238,955,918,47,29,25
2057809,102577,25200,28335,13097,4718,1766,1165,44,29,0
706417,30043,15847,10511,5083,4748,1376,349,44,29,26
34057,1029,644,96,129,274,98,35,50,41,0
145146,31385,6011,4658,12694,3801,1271,928,50,47,0
15171,24225,8421,4003,2795,1494,435,610,60,35,0
51977,9618,3481,2531,1525,896,383,494,60,41,0
735627,43505,23144,11492,4716,2998,966,518,60,41,25
1124097,112460,12495,12158,15702,5510,2138,1553,50,23,0
9053,1141,1069,857,126,186,66,36,67,20,0
13566,8060,1842,5419,2690,2049,871,722,70,35,0
5847,12002,4703,5680,1380,2934,1083,563,74,47,0
885477,264391,37781,14803,6642,7186,3063,3818,74,40,0
612901,50525,28850,23247,4821,9872,9671,4295,66,44,0
47762,7157,1611,1473,1250,1801,306,200,61,48,0
83251,32465,3968,4164,4514,2676,1667,1116,50,40,0
25740,30467,6589,4043,1317,2142,2343,668,54,48,0
18350,5603,1684,2979,3609,1614,1513,1651,50,54,0
28894,7622,771,2006,1202,2022,450,470,48,54,0
7858,11109,4076,4325,2097,889,1663,1040,57,50,0
13274,6888,6921,2579,3695,832,1498,888,69,48,0
5708,30864,10795,2714,5447,1806,1572,1141,66,35,0
24378,9925,6356,1225,3525,1400,804,634,74,23,0
68034,17020,1440,2818,1356,1488,445,561,63,27,0
2174762,139410,83887,34958,50705,10405,16984,9501,60,26,0
163550,62412,17388,14200,14729,9170,3291,3848,60,35,0
204117,29875,22711,5595,11785,4834,3740,1812,61,37,0
59814,18756,1999,8429,4747,2513,640,669,67,38,0
7226,6747,2384,1711,1650,2585,666,199,64,60,0
40333,41890,9762,13095,6034,9123,3084,2152,64,64,0
284057,14110,6218,5204,2252,2092,609,373,64,64,0
136824,190298,9055,80633,15964,19982,1224,2677,64,63,0
24156,6807,4470,10248,1296,3230,871,805,77,56,0
82846,23267,8560,4451,7433,2355,1105,906,75,48,0
8311,5874,2479,2607,1431,2357,632,445,74,60,0
2876,5598,8981,3563,2388,1755,1104,606,87,64,0
1759,6625,5385,6561,1636,1239,681,557,84,53,0
1114222,20974,8922,13662,5729,5172,695,497,84,53,25
1742987,146388,31960,17831,22950,8355,2527,2008,83,50,0
602577,7870,1413,3003,982,314,202,33,83,23,0
63894,5985,1502,198,1283,540,235,258,64,20,0
9046,5724,3120,1816,1584,1696,879,802,56,30,0
4347,10004,991,2082,2774,1096,1094,731,54,38,0
7994,6914,4902,3438,1876,1191,873,798,60,51,0
35199,15229,2697,12211,5047,9567,1801,1632,69,69,0
5657,3513,2346,987,3422,3794,414,412,64,84,0
4056,4228,5679,5534,1406,2111,650,759,81,90,0
9497,9445,2304,2669,2155,1187,718,404,74,90,0
9043,2805,3589,1607,2661,1276,601,312,77,80,0
3226,10374,2006,4757,2108,3541,532,266,80,67,0
6469,5695,4360,4823,2897,1201,654,302,77,61,0
24698,14384,11220,34987,6748,2762,2850,1656,93,54,0
4949,5619,5480,3137,2239,1071,356,374,96,48,0
35717,3675,680,2283,2120,1140,339,343,96,47,0
981966,20884,7640,7497,5123,11827,2386,2536,87,63,0
14739,807,1922,5564,1994,1061,281,269,87,77,0
67166,16321,34138,10544,14541,7309,4288,3908,87,81,0
31353,27731,61012,23315,8452,8255,2832,1387,100,70,0
2711,3432,3786,13457,3286,4033,833,717,100,64,0
61840,35204,7784,8205,2595,2916,1446,564,100,56,0
262661,36308,7106,3466,3864,7360,786,1285,87,57,0
53019,61175,5701,854,2460,1779,904,868,54,44,0
61962,1886,1144,818,463,374,132,452,47,35,0
8223,21469,4579,5994,909,1578,601,338,48,34,0
2994,4237,489,1807,2566,1443,610,906,48,37,0
604135,25601,13634,3171,22143,6516,3082,2913,61,60,0
2068,4581,1224,2446,3753,3083,527,415,53,77,0
22834,15023,4210,739,2056,1612,557,604,47,81,0
21703,14005,2006,1352,1164,1360,1076,567,44,67,0
11122,13476,3130,1561,2828,2243,809,735,41,66,0
24340,15408,13563,8395,2977,909,1132,1006,53,35,0
133979,17171,4858,2924,6802,1435,1664,885,56,29,0
143635,26454,723,698,1517,732,564,367,41,17,0
9443,6657,1498,2307,3063,2478,894,317,44,24,0
11324,9472,2559,3093,2924,1970,1086,805,35,44,0
635993,22467,14139,49626,8505,5442,7556,7696,51,47,0
1105005,85363,2807,27655,20371,8176,3734,1603,69,57,0
52514,3242,552,1056,799,269,205,172,70,41,0
57238,32223,5129,3744,2873,1959,779,923,64,27,0
10256,5191,3997,3572,8140,1445,797,438,51,37,0
